link,nb_likes,nb_post_comments,likesPerSubs,commentsPerSubs,subs
CnmZrk-oPi0,1186,15,3218.131045504248,40.701488771132986,0.36853688778673277
CnmkcTLjcod,1380,11,3744.5369669442343,29.847758432164188,0.36853688778673277
Cnm5A2YIwYX,2012,35,5459.426360501304,94.97014046597695,0.36853688778673277
CnnGNLQjKTy,327,6,887.292455210699,16.280595508453192,0.36853688778673277
CnnOyVgjVLP,638,12,1731.169989065523,32.561191016906385,0.36853688778673277
CnoBQAgo9d5,1724,18,4677.957776095551,48.84178652535958,0.36853688778673277
CnoLgzxoy7r,1798,56,4878.751787366474,151.95222474556314,0.36853688778673277
CnoV4qhM33h,1453,108,3942.617545630415,293.05071915215746,0.36853688778673277
CnogRRIje8P,254,6,689.2118765245185,16.280595508453192,0.36853688778673277
CnopEcCIs9E,1653,39,4485.304062578854,105.82387080494576,0.36853688778673277
Cno0ss-MAga,4783,135,12978.348052821937,366.31339894019686,0.36853688778673277
Cno_AshMVyl,1000,8,2713.4325847421987,21.70746067793759,0.36853688778673277
CnpJXOuDeZh,1380,40,3744.5369669442343,108.53730338968795,0.36853688778673277
CnpTl9zjRaP,8079,537,21921.821852132223,1457.1132980065609,0.36853688778673277
Cnpd7R-t-W_,2970,69,8058.89477668433,187.22684834721173,0.36853688778673277
CnpnsaRD2wL,0,25,0.0,67.83581461855498,0.36853688778673277
CnpvFKrond4,619,9,1679.614769955421,24.42089326267979,0.36853688778673277
CnqwT5OIF1u,5913,61,16044.526873580622,165.51938766927412,0.36853688778673277
Cnq4QSWDVzk,1022,12,2773.1281016065273,32.561191016906385,0.36853688778673277
Cnq-DEQIR95,3198,119,8677.557406005551,322.89847758432165,0.36853688778673277
CnrJX1aIcTp,844,6,2290.137101522416,16.280595508453192,0.36853688778673277
CnrQVTPIXQC,7966,174,21615.203970056355,472.1372697451426,0.36853688778673277
CnrZixNIXco,4759,100,12913.225670788124,271.3432584742199,0.36853688778673277
Cnrh36yjAz9,2181,48,5917.996467322736,130.24476406762554,0.36853688778673277
CnrpiT8tk8T,4572,145,12405.813777441334,393.4477247876188,0.36853688778673277
CnrxiidoN01,1067,18,2895.232567919926,48.84178652535958,0.36853688778673277
Cnr71zkof-Y,1849,30,5017.136849188326,81.40297754226597,0.36853688778673277
CnsGX4Bo371,4513,163,12245.721254941544,442.2895113129784,0.36853688778673277
CntVGsYoJYJ,3323,150,9016.736479098327,407.01488771132983,0.36853688778673277
CntfOvNowhE,4170,63,11315.01387837497,170.94625283875854,0.36853688778673277
Cntul6fjeQh,938,12,2545.1997644881826,32.561191016906385,0.36853688778673277
Cnt3bkzIZJ8,2793,125,7578.617209184961,339.17907309277484,0.36853688778673277
CnuBvg1IWTa,2271,45,6162.205399949534,122.10446631339894,0.36853688778673277
CnuMCw_IMxb,1717,8,4658.963748002356,21.70746067793759,0.36853688778673277
CnuWW68oL47,6165,35,16728.311884935654,94.97014046597695,0.36853688778673277
CnwPnzItRoW,2107,44,5717.202456051813,119.39103372865675,0.36853688778673277
CnwYzM_NbsM,893,8,2423.0952981747837,21.70746067793759,0.36853688778673277
CnwoPy8jUcf,7602,302,20627.514509210196,819.456640592144,0.36853688778673277
CnxKgVWjf3r,4693,136,12734.13912019514,369.02683152493904,0.36853688778673277
CnxTPtujgtt,3608,35,9790.064765749854,94.97014046597695,0.36853688778673277
Cnywp9nInj8,1123,61,3047.184792665489,165.51938766927412,0.36853688778673277
Cny7_sRIQAU,2560,167,6946.387416940029,453.1432416519472,0.36853688778673277
CnzLU_XomYB,988,20,2680.8713937252924,54.268651694843975,0.36853688778673277
CnzVNcroNFC,1952,104,5296.620405416772,282.1969888131887,0.36853688778673277
CnzgC1Ro0v-,2557,48,6938.247119185802,130.24476406762554,0.36853688778673277
CnzrsvjIUTi,7504,90,20361.59811590546,244.2089326267979,0.36853688778673277
Cnz25cLoYhj,635,8,1723.0296913112963,21.70746067793759,0.36853688778673277
Cn08r3BoIGm,1852,48,5025.2771469425525,130.24476406762554,0.36853688778673277
Cn1GykNomD_,914,11,2480.07738245437,29.847758432164188,0.36853688778673277
Cn1e8wMIeTQ,1648,51,4471.736899655144,138.38506182185213,0.36853688778673277
Cn1pRULodk9,2687,40,7290.9933552022885,108.53730338968795,0.36853688778673277
Cn16lh5NAZM,4605,69,12495.357052737825,187.22684834721173,0.36853688778673277
Cn2EC84IDU4,2093,34,5679.214399865422,92.25670788123476,0.36853688778673277
Cn2PLvltDp5,1342,44,3641.426528724031,119.39103372865675,0.36853688778673277
Cn2ZU3LI8qa,1252,22,3397.217596097233,59.695516864328376,0.36853688778673277
Cn2vEYTNMjl,1266,4,3435.2056522836237,10.853730338968795,0.36853688778673277
Cn3oSCBIOtF,6659,129,18068.747581798303,350.0328034317437,0.36853688778673277
Cn39P8zoccV,3268,53,8867.497686937506,143.81192699133655,0.36853688778673277
Cn4lLk0ITN3,1259,30,3416.211624190428,81.40297754226597,0.36853688778673277
Cn4xEUQIon9,1132,31,3071.605685928169,84.11641012700817,0.36853688778673277
Cn47NA4INQt,619,7,1679.614769955421,18.994028093195393,0.36853688778673277
Cn5E9m1trDc,969,21,2629.316174615191,56.982084279586175,0.36853688778673277
Cn6NFBOI72I,2711,28,7356.115737236101,75.97611237278157,0.36853688778673277
Cn6bqR4IHx_,1049,45,2846.3907813945666,122.10446631339894,0.36853688778673277
Cn6m3KbIkzt,1140,7,3093.313146606107,18.994028093195393,0.36853688778673277
Cn6ujX6Ie4z,3745,86,10161.805029859535,233.35520228782912,0.36853688778673277
Cn66MriIJsP,11221,99,30447.427033392214,268.6298258894777,0.36853688778673277
Cn7FQFDoXhQ,3232,117,8769.814113886787,317.4716124148373,0.36853688778673277
Cn7OTlJIi3H,9222,290,25023.275296492557,786.8954495752376,0.36853688778673277
Cn7YmyvINSX,1713,50,4648.110017663386,135.67162923710995,0.36853688778673277
Cn7kdL6o7k4,606,9,1644.3401463537725,24.42089326267979,0.36853688778673277
Cn7oX0ios-_,2905,35,7882.521658676088,94.97014046597695,0.36853688778673277
Cn7xKV_IuJF,1287,13,3492.18773656321,35.274623601648585,0.36853688778673277
Cn8x3qtIBzJ,1885,55,5114.820422239045,149.23879216082094,0.36853688778673277
Cn9EK9Gt-Ik,2487,88,6748.306838253849,238.7820674573135,0.36853688778673277
Cn9QxS2NiaJ,994,24,2697.1519892337456,65.12238203381277,0.36853688778673277
Cn9cE1nIBje,597,4,1619.9192530910927,10.853730338968795,0.36853688778673277
Cn9lV7ytJdm,1110,19,3011.910169063841,51.55521911010178,0.36853688778673277
Cn9vs48tIA1,3056,61,8292.24997897216,165.51938766927412,0.36853688778673277
Cn958PhoB49,3064,97,8313.957439650098,263.2029607199933,0.36853688778673277
Cn-EXIxoG4E,1440,27,3907.342922028766,73.26267978803936,0.36853688778673277
Cn-Opv6Nh4w,4310,138,11694.894440238877,374.45369669442346,0.36853688778673277
Cn_WzCEN4Lt,6917,129,18768.81318866179,350.0328034317437,0.36853688778673277
Cn_hBgFNGCX,1999,141,5424.151736899656,382.59399444865005,0.36853688778673277
Cn_uOxPoxqu,695,5,1885.8356463958282,13.567162923710994,0.36853688778673277
Cn_5AJEIi2r,3378,72,9165.975271259147,195.36714610143832,0.36853688778673277
CoADX5RNA6s,1631,10,4425.608545714526,27.134325847421987,0.36853688778673277
CoANunONyB4,3362,107,9122.560349903273,290.3372865674153,0.36853688778673277
CoAbbbENdQR,3626,45,9838.906552275213,122.10446631339894,0.36853688778673277
CoA7cSRtwf2,1001,7,2716.146017326941,18.994028093195393,0.36853688778673277
CoCXRkcNY3k,3383,94,9179.542434182858,255.0626629657667,0.36853688778673277
CoChdvro2H7,6759,111,18340.09084027252,301.19101690638405,0.36853688778673277
CoCr4kltGoC,1834,37,4976.435360417193,100.39700563546135,0.36853688778673277
CoC102ToIrD,1574,54,4270.942888384221,146.52535957607873,0.36853688778673277
CoDMd6LIL1V,775,13,2102.910253175204,35.274623601648585,0.36853688778673277
CoDRZphoEqY,676,12,1834.2804272857265,32.561191016906385,0.36853688778673277
CoEgkSCt79y,6630,496,17990.05803684078,1345.8625620321307,0.36853688778673277
CoEuLdgN0Rv,914,19,2480.07738245437,51.55521911010178,0.36853688778673277
CoE4SlGow9c,1249,54,3389.0772983430065,146.52535957607873,0.36853688778673277
CoFCmPuIc3v,2047,36,5554.396500967281,97.68357305071916,0.36853688778673277
CoFND63NIHe,2746,212,7451.0858777020785,575.2477079653462,0.36853688778673277
CoFXRUUInxB,1041,11,2824.683320716629,29.847758432164188,0.36853688778673277
CoFxdeiIfx8,1114,30,3022.7638994028093,81.40297754226597,0.36853688778673277
CoF10dHI1Xq,369,10,1001.2566237698713,27.134325847421987,0.36853688778673277
CoF98vyoFIt,636,20,1725.7431238960385,54.268651694843975,0.36853688778673277
CoHFFR-t8Cp,1173,54,3182.8564219025993,146.52535957607873,0.36853688778673277
CoHPVnvNZbp,3598,85,9762.930439902431,230.6417697030869,0.36853688778673277
CoHZoh6Nffn,1300,40,3527.4623601648586,108.53730338968795,0.36853688778673277
CoHeuC_osdd,8122,199,22038.499453276138,539.9730843636976,0.36853688778673277
CoHndKPonIj,5059,125,13727.255446210784,339.17907309277484,0.36853688778673277
CoHxrw9IVqQ,1416,32,3842.2205399949535,86.82984271175036,0.36853688778673277
CoIBMGDIEMB,3582,52,9719.515518546556,141.09849440659434,0.36853688778673277
CoIJt-UMvdO,1664,29,4515.151821011019,78.68954495752376,0.36853688778673277
CoIVQOWIPVv,455,9,1234.6118260577005,24.42089326267979,0.36853688778673277
CoIlqm5o1fQ,1432,39,3885.635461350829,105.82387080494576,0.36853688778673277
CoJp1dQM6lB,974,21,2642.8833375389017,56.982084279586175,0.36853688778673277
CoJ4YGlo4aZ,1623,44,4403.9010850365885,119.39103372865675,0.36853688778673277
CoKFRPOMVPe,1276,30,3462.339978131046,81.40297754226597,0.36853688778673277
CoKPnDHI3bk,2829,57,7676.30078223568,154.66565733030532,0.36853688778673277
CoKaU9Yqd6w,2135,15,5793.178568424594,40.701488771132986,0.36853688778673277
CoKkN0WIj6Q,1200,4,3256.1191016906387,10.853730338968795,0.36853688778673277
CoKul4UITGO,1791,12,4859.757759273278,32.561191016906385,0.36853688778673277
CoK5WfcIHYf,2163,25,5869.154680797376,67.83581461855498,0.36853688778673277
CoLC_4VIUEL,5359,157,14541.285221633443,426.0089158045252,0.36853688778673277
CoLLMMYoZwK,1016,78,2756.847506098074,211.6477416098915,0.36853688778673277
CoMH37mNbLq,1036,21,2811.116157792918,56.982084279586175,0.36853688778673277
CoMhfAUNYI2,2622,74,7114.620237194045,200.7940112709227,0.36853688778673277
CoMmETFIawa,2537,68,6883.978467490959,184.51341576246952,0.36853688778673277
CoM93H4I7sl,1786,12,4846.190596349567,32.561191016906385,0.36853688778673277
CoNJFY7IvGW,4864,129,13198.136092186056,350.0328034317437,0.36853688778673277
CoNUuiwo8X6,0,9,0.0,24.42089326267979,0.36853688778673277
CoNdmZ1NNDF,598,15,1622.6326856758349,40.701488771132986,0.36853688778673277
CoNn58MoFvR,2655,63,7204.163512490538,170.94625283875854,0.36853688778673277
CoOzb_IISdm,4219,71,11447.972075027337,192.65371351669611,0.36853688778673277
CoPBQHqNIYM,6362,231,17262.858104129868,626.8029270754479,0.36853688778673277
CoPQwpHImsv,1679,10,4555.853309782152,27.134325847421987,0.36853688778673277
CoPZ1hnNkfm,1065,8,2889.805702750442,21.70746067793759,0.36853688778673277
CoPotkQIrkF,2418,32,6561.079989906637,86.82984271175036,0.36853688778673277
CoP18Dbospn,3026,30,8210.847001429895,81.40297754226597,0.36853688778673277
CoP_5C6I2Jf,1646,39,4466.310034485659,105.82387080494576,0.36853688778673277
CoQNU4ptiEX,5318,80,14430.034485659013,217.0746067793759,0.36853688778673277
CoRfvxHNzNK,1154,57,3131.3012027924974,154.66565733030532,0.36853688778673277
CoRpskTtop6,4135,158,11220.043737908993,428.72234838926744,0.36853688778673277
CoSIoR9N2Dn,1692,14,4591.1279333838,37.988056186390786,0.36853688778673277
CoSSzGwNkfY,2649,49,7187.882916982085,132.95819665236775,0.36853688778673277
CoSc2vcL3kk,1225,15,3323.954916309194,40.701488771132986,0.36853688778673277
CoSniocNGtL,1796,13,4873.324922196989,35.274623601648585,0.36853688778673277
CoS3GHkNGaJ,3470,37,9415.61106905543,100.39700563546135,0.36853688778673277
CoT2YkINBVo,2209,29,5993.972579695517,78.68954495752376,0.36853688778673277
CoUs1qXoYEm,3747,128,10167.23189502902,347.31937084700144,0.36853688778673277
CoU3hVvI5Ev,2275,70,6173.059130288502,189.9402809319539,0.36853688778673277
CoVAHgHIsm4,576,11,1562.9371688115066,29.847758432164188,0.36853688778673277
CoVL_KNoDLF,1455,29,3948.044410799899,78.68954495752376,0.36853688778673277
CoVWYwdoXLB,3250,52,8818.655900412146,141.09849440659434,0.36853688778673277
CoWh1KSouGf,2188,54,5936.990495415931,146.52535957607873,0.36853688778673277
CoWsH6YoyZU,3628,45,9844.333417444697,122.10446631339894,0.36853688778673277
CoW2e_0IYAc,2080,71,5643.939776263774,192.65371351669611,0.36853688778673277
CoXAx6xoqzn,3417,258,9271.799142064094,700.0656068634873,0.36853688778673277
CoXP6L7o5FN,3103,42,8419.781310455042,113.96416855917235,0.36853688778673277
CoXYwIKI4tj,921,9,2499.071410547565,24.42089326267979,0.36853688778673277
CoXn765ovuo,1230,38,3337.5220792329046,103.11043822020356,0.36853688778673277
CoXvYSfIQk_,813,28,2206.0206913954075,75.97611237278157,0.36853688778673277
CoYGKG4oxGR,446,20,1210.1909327950207,54.268651694843975,0.36853688778673277
CoZZGYGoHpf,2563,35,6954.527714694255,94.97014046597695,0.36853688778673277
CoZiVnvNA1c,8011,116,21737.308436369756,314.75817983009506,0.36853688778673277
CoZmBCyo4SG,4450,86,12074.775002102784,233.35520228782912,0.36853688778673277
CoZ2vmXojdI,0,36,0.0,97.68357305071916,0.36853688778673277
CoaEanzIAHl,4859,74,13184.568929262345,200.7940112709227,0.36853688778673277
CoaO8ZzIAYB,2547,52,6911.1127933383805,141.09849440659434,0.36853688778673277
CoaeNgEoejE,19,7,51.55521911010178,18.994028093195393,0.36853688778673277
Coao7yfIfXC,24,2,65.12238203381277,5.4268651694843975,0.36853688778673277
Coau57solee,2328,112,6316.871057279839,303.9044494911263,0.36853688778673277
CoayyiyIvom,2151,23,5836.59348978047,62.408949449070576,0.36853688778673277
CobraRMIK4q,1610,45,4368.62646143494,122.10446631339894,0.36853688778673277
CocGJDeI05P,7080,125,19211.102699974766,339.17907309277484,0.36853688778673277
Cocd4RWIyKo,1364,59,3701.1220455883595,160.09252249978974,0.36853688778673277
Cocnf9OInPX,1781,19,4832.623433425856,51.55521911010178,0.36853688778673277
CocwS-EtkaK,2634,54,7147.181428210952,146.52535957607873,0.36853688778673277
Coc6tuGoFBr,2423,149,6574.647152830348,404.30145512658765,0.36853688778673277
CodEyQsorYL,1384,58,3755.3906972832033,157.37908991504753,0.36853688778673277
CoeWIsyoZx6,4026,57,10924.279586172093,154.66565733030532,0.36853688778673277
CoehlFtoNpB,5185,141,14069.1479518883,382.59399444865005,0.36853688778673277
CoesJVaIcxZ,399,3,1082.6596013121373,8.140297754226596,0.36853688778673277
Coe1-FtI_rs,4410,83,11966.237698713097,225.2149045336025,0.36853688778673277
CofLzI9oPT_,2612,76,7087.485911346624,206.22087644040712,0.36853688778673277
CofYYauogFG,0,33,0.0,89.54327529649257,0.36853688778673277
Cofj6-iIz_g,1715,123,4653.536882832871,333.7522079232905,0.36853688778673277
Cog7tzPIhaz,3110,57,8438.77533854824,154.66565733030532,0.36853688778673277
CohwQi5IG2K,405,11,1098.9401968205905,29.847758432164188,0.36853688778673277
Coh5vljoePa,3221,52,8739.966355454622,141.09849440659434,0.36853688778673277
CoiED2foE4j,3188,61,8650.42308015813,165.51938766927412,0.36853688778673277
CoiNtUyIiaO,4668,103,12666.303305576585,279.4835562284465,0.36853688778673277
Cojg7HAoYb5,3127,41,8484.903692488855,111.25073597443016,0.36853688778673277
Cojp2NxI5J9,788,19,2138.184876776853,51.55521911010178,0.36853688778673277
Coj1TvaIdRs,3391,129,9201.249894860797,350.0328034317437,0.36853688778673277
CokAeHnoqE2,0,8,0.0,21.70746067793759,0.36853688778673277
CokMeW7oVzX,1605,8,4355.059298511229,21.70746067793759,0.36853688778673277
CokXwWUooeE,0,19,0.0,51.55521911010178,0.36853688778673277
CokhZCPIMkx,15356,229,41667.4707713012,621.3760619059635,0.36853688778673277
CoksNEAIYPH,1365,49,3703.8354781731014,132.95819665236775,0.36853688778673277
Cok1dfMMzeU,4355,199,11816.998906552277,539.9730843636976,0.36853688778673277
ColAOz4o-Sv,961,7,2607.608713937253,18.994028093195393,0.36853688778673277
Colt6TOoOgq,877,7,2379.6803768189084,18.994028093195393,0.36853688778673277
ComTYu8o2wq,1134,26,3077.0325510976536,70.54924720329717,0.36853688778673277
Comdt-zo8kG,950,54,2577.760955505089,146.52535957607873,0.36853688778673277
Comr-RTopNa,1272,11,3451.486247792077,29.847758432164188,0.36853688778673277
Com1h4HoNPS,1354,35,3673.9877197409373,94.97014046597695,0.36853688778673277
Com_0tOIORQ,7958,132,21593.49650937842,358.17310118597027,0.36853688778673277
ConPF21I9Ys,2177,35,5907.142736983767,94.97014046597695,0.36853688778673277
ConZzMDo1ca,1910,14,5182.6562368576,37.988056186390786,0.36853688778673277
CoojYxNogXl,1958,55,5312.901000925225,149.23879216082094,0.36853688778673277
Cootrw5IKhF,2625,56,7122.760534948272,151.95222474556314,0.36853688778673277
Coo3_IMoeEd,2087,31,5662.933804356969,84.11641012700817,0.36853688778673277
CopHixSIL_6,3849,59,10444.002018672723,160.09252249978974,0.36853688778673277
CopaushoLE6,1999,103,5424.151736899656,279.4835562284465,0.36853688778673277
Copjv89o1wu,5076,52,13773.383800151401,141.09849440659434,0.36853688778673277
CopxHA6IX_g,1640,8,4450.029438977206,21.70746067793759,0.36853688778673277
Cop6UKcoFo6,818,10,2219.587854319119,27.134325847421987,0.36853688778673277
CoqDg_qoaqA,1524,15,4135.271259147111,40.701488771132986,0.36853688778673277
CoqLEa7oBD_,1607,27,4360.486163680714,73.26267978803936,0.36853688778673277
CorbGQwIkWx,1470,28,3988.745899571032,75.97611237278157,0.36853688778673277
CorjOKXo3w-,2183,36,5923.42333249222,97.68357305071916,0.36853688778673277
CorxYu9IbWV,4003,73,10861.870636723022,198.08057868618053,0.36853688778673277
CosAQLnIwHC,1093,13,2965.781815123223,35.274623601648585,0.36853688778673277
CosIrrhoF-z,6775,46,18383.505761628396,124.81789889814115,0.36853688778673277
CosQXv8IJl8,375,7,1017.5372192783245,18.994028093195393,0.36853688778673277
CosaPxdoyLM,1523,51,4132.557826562369,138.38506182185213,0.36853688778673277
CosrX5YoS27,396,2,1074.5193035579107,5.4268651694843975,0.36853688778673277
Cots-VZopur,1509,111,4094.569770375978,301.19101690638405,0.36853688778673277
Cot69jJobCD,5022,63,13626.858440575323,170.94625283875854,0.36853688778673277
CouBl3EIzr8,2233,57,6059.09496172933,154.66565733030532,0.36853688778673277
CouMPB1tRjd,2043,23,5543.542770628313,62.408949449070576,0.36853688778673277
CouWK-ComJt,4569,144,12397.673479687106,390.73429220287665,0.36853688778673277
CougksdoEzN,1222,29,3315.814618554967,78.68954495752376,0.36853688778673277
CourhTUsJ-G,1186,42,3218.131045504248,113.96416855917235,0.36853688778673277
Cou1ExdIQAl,3412,36,9258.231979140382,97.68357305071916,0.36853688778673277
CovDZBBIBc9,299,9,811.3163428379174,24.42089326267979,0.36853688778673277
CowR1ccNGzX,4672,97,12677.157035915554,263.2029607199933,0.36853688778673277
Cowj0a7Nf-H,2522,26,6843.276978719826,70.54924720329717,0.36853688778673277
Cowy44royFi,5055,10,13716.401715871816,27.134325847421987,0.36853688778673277
CoxAWA_oPie,2217,47,6015.680040373455,127.53133148288335,0.36853688778673277
CoxNyOLIbjV,2460,37,6675.044158465809,100.39700563546135,0.36853688778673277
CoxXT93oVYZ,2461,74,6677.757591050551,200.7940112709227,0.36853688778673277
CoxgR-MOHBo,1499,47,4067.435444528556,127.53133148288335,0.36853688778673277
CoxrS5_Nu4w,1038,33,2816.5430229624026,89.54327529649257,0.36853688778673277
CozETqyIo3T,1000,18,2713.4325847421987,48.84178652535958,0.36853688778673277
CozOmN-sQUa,3346,192,9079.145428547397,520.9790562705022,0.36853688778673277
CozY5alszvv,1685,49,4572.133905290605,132.95819665236775,0.36853688778673277
CozisRMsgCc,888,6,2409.5281352510724,16.280595508453192,0.36853688778673277
Cozs4lWoAZH,502,10,1362.1431575405838,27.134325847421987,0.36853688778673277
Coz3zA5q-6J,2430,39,6593.641180923543,105.82387080494576,0.36853688778673277
Co0CGtRK5dJ,2909,10,7893.3753890150565,27.134325847421987,0.36853688778673277
Co0LfQioK1w,12102,331,32837.96114055009,898.1461855496678,0.36853688778673277
Co0WspUoFPC,2805,59,7611.178400201868,160.09252249978974,0.36853688778673277
Co1cyFnMO5I,3790,192,10283.909496172933,520.9790562705022,0.36853688778673277
Co1pGmcIUyW,2259,14,6129.644208932627,37.988056186390786,0.36853688778673277
